IdExecMin,StrategyExec,App,AppFramework,AppTpFramework,DeviceConfig,SuiteTestCaseName,QttEventsMapping,Successful,TotalTime,QttExec,QttEventsExec,QttEventsExecSuccessful,QttEventsExecUnSuccessful,PercentageEventSuccessful,TotalTimeEventsSuccessful
2371,IndividualExpressionAncestorIndex,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F2,4,1,19016,1,4,4,0,100,14131.6171875
2374,IndividualExpressionCrossPlatform,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F2,4,1,18685.140625,1,4,3,0,75,2877.1953125
2377,IndividualExpressionElementType,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F2,4,1,18663.4375,1,4,3,0,75,3042.140625
2380,IndividualExpressionIdentifyAttributes,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F2,4,1,28290.5390625,1,4,0,0,0,0
2383,CombinedExpressionsInOrder,Bargains,Xamarin,"Native Cross-Platform",IOS10-2-iPad4,F2,4,0,53267.8671875,1,3,2,1,50,13568
2384,CombinedExpressionsMultiLocator,Bargains,Xamarin,"Native Cross-Platform",IOS10-2-iPad4,F2,4,0,134107.5703125,1,3,2,1,50,94128.4765625
2385,IndividualExpressionAbsolutePath,Bargains,Xamarin,"Native Cross-Platform",IOS10-2-iPad4,F2,4,0,0,1,1,0,1,0,0
2386,IndividualExpressionAncestorAttributes,Bargains,Xamarin,"Native Cross-Platform",IOS10-2-iPad4,F2,4,0,0,1,1,0,1,0,0
2387,IndividualExpressionAncestorIndex,Bargains,Xamarin,"Native Cross-Platform",IOS10-2-iPad4,F2,4,0,0,1,1,0,1,0,0
2388,IndividualExpressionCrossPlatform,Bargains,Xamarin,"Native Cross-Platform",IOS10-2-iPad4,F2,4,0,68513.140625,1,3,2,1,50,13290.03125
2389,IndividualExpressionElementType,Bargains,Xamarin,"Native Cross-Platform",IOS10-2-iPad4,F2,4,0,68698.21875,1,3,2,1,50,13459.5
2390,IndividualExpressionIdentifyAttributes,Bargains,Xamarin,"Native Cross-Platform",IOS10-2-iPad4,F2,4,0,28401.3984375,1,3,2,1,50,18781.7734375
2391,CombinedExpressionsInOrder,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F2,4,1,47147.4140625,1,4,4,0,100,35272.4609375
2394,CombinedExpressionsMultiLocator,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F2,4,1,297652.515625,1,4,4,0,100,285880.7265625
2397,IndividualExpressionAbsolutePath,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F2,4,1,40257.3828125,1,4,4,0,100,27726.4296875
2400,IndividualExpressionAncestorAttributes,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F2,4,1,43991.125,1,4,2,0,50,7911.625
2403,IndividualExpressionAncestorIndex,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F2,4,1,41752.1796875,1,4,3,0,75,20976.8046875
2406,IndividualExpressionCrossPlatform,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F2,4,1,41321.671875,1,4,3,0,75,14182.9609375
2409,IndividualExpressionElementType,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F2,4,1,41178.7265625,1,4,3,0,75,14028.390625
2412,IndividualExpressionIdentifyAttributes,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F2,4,1,41816.484375,1,4,3,0,75,14652.71875
2415,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2416,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2417,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2418,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2419,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2420,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2421,IndividualExpressionElementType,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2422,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2423,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,66352.3359375,1,7,7,0,100,55095.5390625
2424,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,67572.53125,1,7,7,0,100,59754.5390625
2425,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,41590.5703125,1,7,7,0,100,33721.3515625
2426,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,45566.84375,1,7,7,0,100,37723.8828125
2427,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,44141.296875,1,7,7,0,100,36186.8828125
2428,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,43099.5078125,1,7,7,0,100,35067.1328125
2429,IndividualExpressionElementType,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,42100.8125,1,7,7,0,100,34228.46875
2430,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,43673.90625,1,7,5,0,71.42857142857143,34556.7109375
2431,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,44704.9375,1,7,7,0,100,36841.8671875
2432,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,89095.375,1,7,7,0,100,81204.4140625
2433,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,40367.4140625,1,7,7,0,100,32334.359375
2434,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,42498.1015625,1,7,7,0,100,34429.6875
2435,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,43853.2578125,1,7,7,0,100,35959.40625
2436,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,41711.1640625,1,7,7,0,100,33826.5859375
2437,IndividualExpressionElementType,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,40331.5859375,1,7,7,0,100,32358.078125
2438,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,44848.8671875,1,7,5,0,71.42857142857143,36144.15625
2439,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F1,7,1,128414.4296875,1,7,7,0,100,109038.71875
2440,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F1,7,1,534317.03125,1,7,7,0,100,514563.484375
2441,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F1,7,0,96087.40625,1,7,6,1,85.71428571428571,80374.3984375
2442,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F1,7,1,112250.015625,1,7,4,0,57.142857142857146,21101.3359375
2443,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F1,7,0,95576.9140625,1,7,6,1,85.71428571428571,79825.171875
2444,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F1,7,1,113003.2734375,1,7,4,0,57.142857142857146,20962.203125
2445,IndividualExpressionElementType,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F1,7,1,110319.7421875,1,7,4,0,57.142857142857146,20599.296875
2446,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F1,7,1,111367.078125,1,7,4,0,57.142857142857146,21019.1875
2447,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,11491.46875,1,3,2,1,28.571428571428573,7119.6796875
2448,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,121273.609375,1,3,2,1,28.571428571428573,114102.2109375
2449,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,0,1,1,0,1,0,0
2450,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,0,1,1,0,1,0,0
2451,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,0,1,1,0,1,0,0
2452,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,11646.0703125,1,3,2,1,28.571428571428573,7280.4609375
2453,IndividualExpressionElementType,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,0,1,1,0,1,0,0
2454,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F1,7,0,11624.125,1,3,2,1,28.571428571428573,7261.8828125
2455,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,175950.3359375,1,7,7,0,100,155374.5390625
2457,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,1015134.46875,1,7,7,0,100,994702.0078125
2458,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,149074.3046875,1,7,7,0,100,128677.9921875
2459,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,154595.3046875,1,7,4,0,57.142857142857146,27778.7578125
2460,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,150174.6328125,1,7,7,0,100,129211.1484375
2461,IndividualExpressionElementType,Agenda,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,155725.6171875,1,7,4,0,57.142857142857146,28217.640625
2462,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,IOS9-3-iPad,F1,7,1,155450.9765625,1,7,4,0,57.142857142857146,27944.1953125
2463,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F2,7,0,0,1,1,0,1,0,0
2464,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F2,7,0,0,1,1,0,1,0,0
2465,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F2,7,0,0,1,1,0,1,0,0
2466,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F2,7,0,0,1,1,0,1,0,0
2467,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F2,7,0,0,1,1,0,1,0,0
2468,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F2,7,0,0,1,1,0,1,0,0
2469,IndividualExpressionElementType,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F2,7,0,0,1,1,0,1,0,0
2470,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F2,7,0,0,1,1,0,1,0,0
2471,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F2,7,1,21819.0390625,1,7,7,0,100,13978.171875
2472,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F2,7,1,42720.4921875,1,7,7,0,100,34901.953125
2473,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F2,7,1,24111.3359375,1,7,7,0,100,16327.6796875
2474,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F2,7,1,20895.0859375,1,7,7,0,100,13085.0234375
2475,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F2,7,1,21282.1953125,1,7,7,0,100,13515.1640625
2476,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F2,7,1,21495.6171875,1,7,6,0,85.71428571428571,13332.25
2477,IndividualExpressionElementType,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F2,7,1,20623.546875,1,7,7,0,100,12913.8359375
2478,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F2,7,1,21593.8828125,1,7,4,0,57.142857142857146,12081.203125
2479,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F2,7,1,21466.46875,1,7,7,0,100,13670.4375
2480,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F2,7,1,53430.1953125,1,7,7,0,100,45669.8125
2481,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F2,7,1,23223.015625,1,7,7,0,100,15463.578125
2482,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F2,7,1,22778.625,1,7,7,0,100,14897.1640625
2483,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F2,7,1,25149.015625,1,7,7,0,100,17395.0703125
2484,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F2,7,1,21888.65625,1,7,6,0,85.71428571428571,13063.9453125
2485,IndividualExpressionElementType,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F2,7,1,23372.578125,1,7,7,0,100,15640.4609375
2486,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F2,7,1,21895.3125,1,7,4,0,57.142857142857146,12825.03125
2487,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F2,7,1,80379.5234375,1,7,7,0,100,60112.15625
2488,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F2,7,1,694847.9453125,1,7,7,0,100,674288.0546875
2489,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F2,7,0,64399.3359375,1,7,6,1,85.71428571428571,47630.84375
2490,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F2,7,1,76220.9921875,1,7,6,0,85.71428571428571,35148.359375
2491,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F2,7,0,71254.640625,1,7,6,1,85.71428571428571,52659.46875
2492,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F2,7,1,76782.3984375,1,7,6,0,85.71428571428571,35325.8046875
2493,IndividualExpressionElementType,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F2,7,1,76525.015625,1,7,6,0,85.71428571428571,34981.59375
2494,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F2,7,1,77148.3984375,1,7,6,0,85.71428571428571,35260.2421875
2495,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F2,7,0,11594.03125,1,3,2,1,28.571428571428573,7014.2421875
2496,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F2,7,0,59430.875,1,3,2,1,28.571428571428573,54937.1015625
2497,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F2,7,0,0,1,1,0,1,0,0
2498,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F2,7,0,0,1,1,0,1,0,0
2499,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F2,7,0,0,1,1,0,1,0,0
2500,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F2,7,0,11634.953125,1,3,2,1,28.571428571428573,7229.453125
2501,IndividualExpressionElementType,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F2,7,0,0,1,1,0,1,0,0
2502,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F2,7,0,12556.015625,1,3,2,1,28.571428571428573,7218.8203125
2503,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,IOS9-3-iPad,F2,7,1,106191.2109375,1,7,7,0,100,84917.78125
2504,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,IOS9-3-iPad,F2,7,1,1334946.625,1,7,7,0,100,1313031.171875
2505,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,IOS9-3-iPad,F2,7,1,99173.4765625,1,7,7,0,100,77881.890625
2506,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,IOS9-3-iPad,F2,7,1,100995.0390625,1,7,6,0,85.71428571428571,47451.1640625
2507,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,IOS9-3-iPad,F2,7,0,94635.21875,1,7,6,1,85.71428571428571,75642.328125
2508,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,IOS9-3-iPad,F2,7,1,101839.8515625,1,7,6,0,85.71428571428571,46760.0390625
2509,IndividualExpressionElementType,Agenda,Cordova,Hybrid,IOS9-3-iPad,F2,7,1,101069.5546875,1,7,6,0,85.71428571428571,47115.5546875
2510,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,IOS9-3-iPad,F2,7,1,101631.4296875,1,7,6,0,85.71428571428571,47084
2511,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2512,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2513,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2514,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2515,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2516,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2517,IndividualExpressionElementType,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2518,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2519,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,15426.328125,1,4,4,0,100,10977.1640625
2520,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,27830.8984375,1,4,4,0,100,23365.6328125
2521,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,17268.6328125,1,4,4,0,100,12837.0859375
2522,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,15549.3203125,1,4,4,0,100,11053.03125
2523,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,16266.953125,1,4,4,0,100,11810.3984375
2524,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,16519.46875,1,4,3,0,75,11664.4453125
2525,IndividualExpressionElementType,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,16045.84375,1,4,4,0,100,11581.53125
2526,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,17491,1,4,2,0,50,11961.0703125
2527,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,16495.5390625,1,4,4,0,100,12083.875
2528,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,33159.7109375,1,4,4,0,100,28616.921875
2529,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,16454.8671875,1,4,4,0,100,12047.703125
2530,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,15631.6796875,1,4,4,0,100,11231.59375
2531,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,17697.6015625,1,4,4,0,100,13300.0546875
2532,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,15664.3984375,1,4,3,0,75,10685.3515625
2533,IndividualExpressionElementType,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,18371.171875,1,4,4,0,100,13866.8203125
2534,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,15849.1796875,1,4,2,0,50,10433.875
2535,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,47329.734375,1,4,4,0,100,38110.9765625
2536,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,321261.7265625,1,4,4,0,100,311864.484375
2537,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,41976.6015625,1,4,4,0,100,32567.390625
2538,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,43111.4375,1,4,3,0,75,13411.0625
2539,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,41288.5078125,1,4,4,0,100,32422.890625
2540,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,43629.375,1,4,3,0,75,13472.359375
2541,IndividualExpressionElementType,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,42944.5078125,1,4,3,0,75,12938.4921875
2542,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,42615.84375,1,4,3,0,75,13365.953125
2543,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,11700.625,1,3,2,1,50,7167.65625
2544,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,59732.8671875,1,3,2,1,50,55305.2578125
2545,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2546,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2547,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2548,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,11522.2265625,1,3,2,1,50,7149.1796875
2549,IndividualExpressionElementType,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2550,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,12560.9375,1,3,2,1,50,7171.4140625
2551,CombinedExpressionsInOrder,Agenda,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,66836.71875,1,4,4,0,100,57156.6328125
2552,CombinedExpressionsMultiLocator,Agenda,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,660807.7734375,1,4,4,0,100,650885.765625
2553,IndividualExpressionAbsolutePath,Agenda,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,59277.8671875,1,4,4,0,100,49669.296875
2554,IndividualExpressionAncestorAttributes,Agenda,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,60645.3203125,1,4,3,0,75,18472.3125
2555,IndividualExpressionAncestorIndex,Agenda,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,60006.296875,1,4,4,0,100,50413.3046875
2556,IndividualExpressionCrossPlatform,Agenda,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,62599.8359375,1,4,3,0,75,18770.828125
2557,IndividualExpressionElementType,Agenda,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,61321.5625,1,4,3,0,75,18679.9375
2558,IndividualExpressionIdentifyAttributes,Agenda,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,62164.7734375,1,4,3,0,75,19050.828125
2559,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2560,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2561,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2562,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2563,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2564,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2565,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2566,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,Android4-4-TabletSamsung,F1,7,0,0,1,1,0,1,0,0
2567,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,43828.171875,1,7,7,0,100,32728.8046875
2572,CombinedExpressionsMultiLocator,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,85659.0078125,1,7,7,0,100,74640.671875
2577,IndividualExpressionAbsolutePath,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,50290.8359375,1,7,7,0,100,40354.2421875
2581,IndividualExpressionAncestorAttributes,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,48406.2109375,1,7,4,0,57.142857142857146,2249.2734375
2586,IndividualExpressionAncestorIndex,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,50230.15625,1,7,7,0,100,39307.8671875
2591,IndividualExpressionCrossPlatform,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,48716.421875,1,7,4,0,57.142857142857146,2422.640625
2596,IndividualExpressionElementType,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,47593.6796875,1,7,4,0,57.142857142857146,2853.890625
2601,IndividualExpressionIdentifyAttributes,OrderApp,Cordova,Hybrid,Android5-1-MotoG1,F1,7,1,47197.4140625,1,7,0,0,0,0
2606,CombinedExpressionsInOrder,OrderApp,Cordova,Hybrid,Android6-0-1-MotoG4,F1,7,1,48280.140625,1,7,7,0,100,39473.2890625
